borrow_id,user_id,book_isbn,book_title,category,borrow_date,due_date,return_date,renew_count,library_branch
1674,934,978-7-734,学术参考资料,I247,2025-10-18,2025-11-17,2025-11-07,0,主图书馆
1675,934,978-7-844,学术参考资料,I247,2025-11-01,2025-12-01,2025-11-24,0,主图书馆
1676,934,978-7-771,学术参考资料,TP31,2025-09-25,2025-10-25,2025-10-05,0,主图书馆
1677,935,978-7-688,学术参考资料,I247,2025-09-07,2025-10-07,2025-09-21,0,主图书馆
1678,937,978-7-203,学术参考资料,TP31,2025-09-07,2025-10-07,2025-09-21,0,主图书馆
1679,937,978-7-263,学术参考资料,TP31,2025-12-10,2026-01-09,2025-12-25,0,主图书馆
1680,939,978-7-102,学术参考资料,I247,2025-11-10,2025-12-10,2025-11-27,0,主图书馆
1681,939,978-7-736,学术参考资料,I247,2025-11-03,2025-12-03,2025-11-09,0,主图书馆
1682,940,978-7-997,学术参考资料,I247,2025-09-15,2025-10-15,2025-09-30,0,主图书馆
1683,940,978-7-924,学术参考资料,I247,2025-09-18,2025-10-18,2025-09-24,0,主图书馆
1684,940,978-7-985,学术参考资料,I247,2025-12-01,2025-12-31,2025-12-25,0,主图书馆
1685,940,978-7-868,学术参考资料,TP31,2025-12-25,2026-01-24,2026-01-19,0,主图书馆
1686,941,978-7-110,学术参考资料,I247,2025-09-02,2025-10-02,2025-09-26,0,主图书馆
1687,941,978-7-589,学术参考资料,TP31,2025-12-27,2026-01-26,2026-01-10,0,主图书馆
1688,941,978-7-664,学术参考资料,I247,2025-09-02,2025-10-02,2025-09-22,0,主图书馆
1689,941,978-7-696,学术参考资料,TP31,2025-10-27,2025-11-26,2025-11-10,0,主图书馆
1690,941,978-7-363,学术参考资料,TP31,2025-09-22,2025-10-22,2025-09-30,0,主图书馆
1691,942,978-7-732,学术参考资料,I247,2025-12-03,2026-01-02,2025-12-14,0,主图书馆
1692,942,978-7-164,学术参考资料,TP31,2025-09-02,2025-10-02,2025-09-11,0,主图书馆
1693,942,978-7-257,学术参考资料,TP31,2025-09-25,2025-10-25,2025-10-09,0,主图书馆
1694,945,978-7-829,学术参考资料,TP31,2025-10-22,2025-11-21,2025-11-08,0,主图书馆
1695,945,978-7-985,学术参考资料,I247,2025-10-19,2025-11-18,2025-10-31,0,主图书馆
1696,945,978-7-952,学术参考资料,I247,2025-11-09,2025-12-09,2025-11-26,0,主图书馆
1697,945,978-7-924,学术参考资料,TP31,2025-11-03,2025-12-03,2025-11-22,0,主图书馆
1698,945,978-7-981,学术参考资料,TP31,2025-11-04,2025-12-04,2025-11-13,0,主图书馆
1699,946,978-7-153,学术参考资料,I247,2025-11-23,2025-12-23,2025-12-14,0,主图书馆
1700,946,978-7-677,学术参考资料,TP31,2025-11-20,2025-12-20,2025-12-13,0,主图书馆
1701,947,978-7-800,学术参考资料,TP31,2025-10-09,2025-11-08,2025-10-28,0,主图书馆
1702,947,978-7-333,学术参考资料,TP31,2025-12-01,2025-12-31,2025-12-08,0,主图书馆
1703,949,978-7-318,学术参考资料,TP31,2025-11-10,2025-12-10,2025-11-16,0,主图书馆
1704,950,978-7-972,学术参考资料,I247,2025-12-03,2026-01-02,2025-12-12,0,主图书馆
1705,952,978-7-149,学术参考资料,TP31,2025-10-01,2025-10-31,2025-10-20,0,主图书馆
1706,952,978-7-546,学术参考资料,TP31,2025-11-29,2025-12-29,2025-12-14,0,主图书馆
1707,953,978-7-295,学术参考资料,I247,2025-11-30,2025-12-30,2025-12-21,0,主图书馆
1708,953,978-7-333,学术参考资料,I247,2025-11-04,2025-12-04,2025-11-17,0,主图书馆
1709,953,978-7-693,学术参考资料,I247,2025-11-27,2025-12-27,2025-12-14,0,主图书馆
1710,953,978-7-525,学术参考资料,I247,2025-10-17,2025-11-16,2025-10-28,0,主图书馆
1711,953,978-7-544,学术参考资料,TP31,2025-09-30,2025-10-30,2025-10-23,0,主图书馆
1712,955,978-7-796,学术参考资料,I247,2025-11-19,2025-12-19,2025-12-05,0,主图书馆
1713,955,978-7-424,学术参考资料,TP31,2025-10-23,2025-11-22,2025-11-12,0,主图书馆
1714,955,978-7-394,学术参考资料,I247,2025-10-27,2025-11-26,2025-11-04,0,主图书馆
1715,955,978-7-498,学术参考资料,I247,2025-09-11,2025-10-11,2025-09-21,0,主图书馆
1716,955,978-7-484,学术参考资料,I247,2025-11-16,2025-12-16,2025-11-22,0,主图书馆
1717,957,978-7-991,学术参考资料,TP31,2025-11-13,2025-12-13,2025-12-08,0,主图书馆
1718,957,978-7-146,学术参考资料,I247,2025-10-19,2025-11-18,2025-11-11,0,主图书馆
1719,957,978-7-599,学术参考资料,I247,2025-12-20,2026-01-19,2026-01-13,0,主图书馆
1720,957,978-7-302,学术参考资料,TP31,2025-10-01,2025-10-31,2025-10-21,0,主图书馆
1721,957,978-7-759,学术参考资料,TP31,2025-11-28,2025-12-28,2025-12-17,0,主图书馆
1722,958,978-7-415,学术参考资料,TP31,2025-09-20,2025-10-20,2025-10-08,0,主图书馆
1723,959,978-7-124,学术参考资料,I247,2025-10-11,2025-11-10,2025-10-26,0,主图书馆
1724,959,978-7-632,学术参考资料,TP31,2025-12-04,2026-01-03,2025-12-12,0,主图书馆
1725,960,978-7-876,学术参考资料,TP31,2025-11-11,2025-12-11,2025-11-19,0,主图书馆
1726,960,978-7-626,学术参考资料,TP31,2025-11-10,2025-12-10,2025-12-01,0,主图书馆
1727,960,978-7-738,学术参考资料,TP31,2025-10-22,2025-11-21,2025-11-16,0,主图书馆
1728,960,978-7-380,学术参考资料,TP31,2025-12-18,2026-01-17,2025-12-29,0,主图书馆
1729,961,978-7-192,学术参考资料,TP31,2025-12-17,2026-01-16,2025-12-31,0,主图书馆
1730,962,978-7-539,学术参考资料,I247,2025-09-26,2025-10-26,2025-10-14,0,主图书馆
1731,962,978-7-542,学术参考资料,TP31,2025-09-15,2025-10-15,2025-10-01,0,主图书馆
1732,962,978-7-403,学术参考资料,I247,2025-09-20,2025-10-20,2025-10-04,0,主图书馆
1733,963,978-7-278,学术参考资料,I247,2025-11-11,2025-12-11,2025-11-29,0,主图书馆
1734,963,978-7-399,学术参考资料,I247,2025-10-04,2025-11-03,2025-10-11,0,主图书馆
1735,963,978-7-910,学术参考资料,I247,2025-10-25,2025-11-24,2025-11-03,0,主图书馆
1736,966,978-7-562,学术参考资料,TP31,2025-12-24,2026-01-23,2026-01-13,0,主图书馆
1737,966,978-7-408,学术参考资料,TP31,2025-11-09,2025-12-09,2025-11-21,0,主图书馆
1738,966,978-7-594,学术参考资料,TP31,2025-10-22,2025-11-21,2025-11-15,0,主图书馆
1739,967,978-7-117,学术参考资料,TP31,2025-11-16,2025-12-16,2025-12-10,0,主图书馆
1740,967,978-7-144,学术参考资料,I247,2025-11-26,2025-12-26,2025-12-09,0,主图书馆
1741,967,978-7-516,学术参考资料,TP31,2025-10-11,2025-11-10,2025-11-03,0,主图书馆
1742,970,978-7-934,学术参考资料,TP31,2025-09-25,2025-10-25,2025-09-30,0,主图书馆
1743,970,978-7-229,学术参考资料,TP31,2025-11-18,2025-12-18,2025-12-04,0,主图书馆
1744,970,978-7-216,学术参考资料,TP31,2025-12-22,2026-01-21,2025-12-29,0,主图书馆
1745,971,978-7-373,学术参考资料,TP31,2025-11-05,2025-12-05,2025-11-13,0,主图书馆
1746,971,978-7-436,学术参考资料,TP31,2025-10-18,2025-11-17,2025-11-07,0,主图书馆
1747,971,978-7-869,学术参考资料,I247,2025-10-04,2025-11-03,2025-10-27,0,主图书馆
1748,971,978-7-969,学术参考资料,TP31,2025-12-12,2026-01-11,2025-12-29,0,主图书馆
1749,974,978-7-437,学术参考资料,TP31,2025-10-28,2025-11-27,2025-11-12,0,主图书馆
1750,974,978-7-998,学术参考资料,I247,2025-10-06,2025-11-05,2025-10-14,0,主图书馆
1751,974,978-7-371,学术参考资料,TP31,2025-12-05,2026-01-04,2025-12-26,0,主图书馆
1752,975,978-7-185,学术参考资料,I247,2025-12-07,2026-01-06,2025-12-20,0,主图书馆
1753,975,978-7-701,学术参考资料,TP31,2025-09-30,2025-10-30,2025-10-13,0,主图书馆
1754,975,978-7-780,学术参考资料,TP31,2025-09-23,2025-10-23,2025-10-09,0,主图书馆
1755,976,978-7-131,学术参考资料,TP31,2025-11-14,2025-12-14,2025-12-04,0,主图书馆
1756,976,978-7-758,学术参考资料,TP31,2025-12-13,2026-01-12,2025-12-30,0,主图书馆
1757,977,978-7-230,学术参考资料,I247,2025-10-16,2025-11-15,2025-11-09,0,主图书馆
1758,977,978-7-258,学术参考资料,I247,2025-12-14,2026-01-13,2025-12-31,0,主图书馆
1759,977,978-7-109,学术参考资料,I247,2025-09-07,2025-10-07,2025-09-12,0,主图书馆
1760,978,978-7-907,学术参考资料,TP31,2025-10-26,2025-11-25,2025-11-05,0,主图书馆
1761,978,978-7-896,学术参考资料,TP31,2025-11-28,2025-12-28,2025-12-17,0,主图书馆
1762,978,978-7-436,学术参考资料,I247,2025-09-16,2025-10-16,2025-09-23,0,主图书馆
1763,978,978-7-807,学术参考资料,TP31,2025-09-23,2025-10-23,2025-10-14,0,主图书馆
1764,978,978-7-139,学术参考资料,I247,2025-10-16,2025-11-15,2025-10-25,0,主图书馆
1765,979,978-7-422,学术参考资料,TP31,2025-11-17,2025-12-17,2025-11-26,0,主图书馆
1766,979,978-7-327,学术参考资料,TP31,2025-11-06,2025-12-06,2025-11-13,0,主图书馆
1767,979,978-7-264,学术参考资料,TP31,2025-09-03,2025-10-03,2025-09-25,0,主图书馆
1768,983,978-7-740,学术参考资料,TP31,2025-10-10,2025-11-09,2025-10-15,0,主图书馆
1769,983,978-7-683,学术参考资料,I247,2025-09-26,2025-10-26,2025-10-21,0,主图书馆
1770,983,978-7-391,学术参考资料,I247,2025-10-17,2025-11-16,2025-10-31,0,主图书馆
1771,983,978-7-188,学术参考资料,TP31,2025-12-21,2026-01-20,2026-01-07,0,主图书馆
1772,983,978-7-726,学术参考资料,TP31,2025-11-23,2025-12-23,2025-12-01,0,主图书馆
1773,984,978-7-610,学术参考资料,I247,2025-09-10,2025-10-10,2025-10-04,0,主图书馆
1774,984,978-7-308,学术参考资料,TP31,2025-09-06,2025-10-06,2025-09-30,0,主图书馆
1775,984,978-7-211,学术参考资料,I247,2025-10-17,2025-11-16,2025-11-11,0,主图书馆
1776,984,978-7-672,学术参考资料,I247,2025-10-11,2025-11-10,2025-10-30,0,主图书馆
1777,984,978-7-809,学术参考资料,I247,2025-11-06,2025-12-06,2025-11-21,0,主图书馆
1778,985,978-7-708,学术参考资料,I247,2025-10-14,2025-11-13,2025-10-30,0,主图书馆
1779,985,978-7-691,学术参考资料,I247,2025-10-02,2025-11-01,2025-10-25,0,主图书馆
1780,985,978-7-717,学术参考资料,I247,2025-09-08,2025-10-08,2025-09-17,0,主图书馆
1781,985,978-7-303,学术参考资料,I247,2025-12-06,2026-01-05,2025-12-27,0,主图书馆
1782,986,978-7-550,学术参考资料,TP31,2025-11-18,2025-12-18,2025-12-01,0,主图书馆
1783,986,978-7-336,学术参考资料,I247,2025-10-04,2025-11-03,2025-10-25,0,主图书馆
1784,986,978-7-743,学术参考资料,I247,2025-10-13,2025-11-12,2025-10-23,0,主图书馆
1785,988,978-7-467,学术参考资料,TP31,2025-10-03,2025-11-02,2025-10-26,0,主图书馆
1786,988,978-7-969,学术参考资料,TP31,2025-10-17,2025-11-16,2025-11-05,0,主图书馆
1787,989,978-7-346,学术参考资料,I247,2025-12-02,2026-01-01,2025-12-16,0,主图书馆
1788,989,978-7-940,学术参考资料,TP31,2025-10-31,2025-11-30,2025-11-11,0,主图书馆
1789,989,978-7-411,学术参考资料,TP31,2025-10-04,2025-11-03,2025-10-24,0,主图书馆
1790,989,978-7-551,学术参考资料,I247,2025-12-26,2026-01-25,2026-01-08,0,主图书馆
1791,990,978-7-413,学术参考资料,TP31,2025-12-01,2025-12-31,2025-12-17,0,主图书馆
1792,990,978-7-397,学术参考资料,TP31,2025-09-16,2025-10-16,2025-09-30,0,主图书馆
1793,990,978-7-577,学术参考资料,TP31,2025-10-15,2025-11-14,2025-10-29,0,主图书馆
1794,990,978-7-523,学术参考资料,TP31,2025-10-03,2025-11-02,2025-10-10,0,主图书馆
1795,990,978-7-935,学术参考资料,TP31,2025-11-25,2025-12-25,2025-12-11,0,主图书馆
1796,993,978-7-741,学术参考资料,I247,2025-09-13,2025-10-13,2025-10-08,0,主图书馆
1797,993,978-7-799,学术参考资料,I247,2025-11-20,2025-12-20,2025-12-13,0,主图书馆
1798,996,978-7-744,学术参考资料,I247,2025-12-06,2026-01-05,2025-12-18,0,主图书馆
1799,996,978-7-743,学术参考资料,TP31,2025-09-02,2025-10-02,2025-09-16,0,主图书馆
1800,996,978-7-869,学术参考资料,I247,2025-12-22,2026-01-21,2026-01-07,0,主图书馆
1801,998,978-7-629,学术参考资料,TP31,2025-10-01,2025-10-31,2025-10-25,0,主图书馆
1802,998,978-7-262,学术参考资料,I247,2025-10-22,2025-11-21,2025-11-13,0,主图书馆
1803,998,978-7-719,学术参考资料,TP31,2025-10-26,2025-11-25,2025-11-08,0,主图书馆
1804,998,978-7-208,学术参考资料,I247,2025-12-07,2026-01-06,2025-12-14,0,主图书馆
1805,1000,978-7-644,学术参考资料,I247,2025-11-27,2025-12-27,2025-12-22,0,主图书馆
1806,1000,978-7-644,学术参考资料,I247,2025-09-23,2025-10-23,2025-09-30,0,主图书馆
1807,1000,978-7-950,学术参考资料,TP31,2025-10-17,2025-11-16,2025-11-02,0,主图书馆
1808,1000,978-7-783,学术参考资料,TP31,2025-09-28,2025-10-28,2025-10-23,0,主图书馆
1809,1000,978-7-772,学术参考资料,I247,2025-10-09,2025-11-08,2025-11-02,0,主图书馆
